filename,width,height,class,xmin,ymin,xmax,ymax
76_jpg.rf.2680abc17bc3c4a11ded767b4c7abb52.jpg,563,537,Microplastic,217,51,235,76
76_jpg.rf.2680abc17bc3c4a11ded767b4c7abb52.jpg,563,537,Microplastic,318,72,339,97
76_jpg.rf.2680abc17bc3c4a11ded767b4c7abb52.jpg,563,537,Microplastic,352,93,378,116
76_jpg.rf.2680abc17bc3c4a11ded767b4c7abb52.jpg,563,537,Microplastic,97,109,132,148
76_jpg.rf.2680abc17bc3c4a11ded767b4c7abb52.jpg,563,537,Microplastic,174,165,200,190
76_jpg.rf.2680abc17bc3c4a11ded767b4c7abb52.jpg,563,537,Microplastic,262,179,276,200
76_jpg.rf.2680abc17bc3c4a11ded767b4c7abb52.jpg,563,537,Microplastic,402,182,431,212
76_jpg.rf.2680abc17bc3c4a11ded767b4c7abb52.jpg,563,537,Microplastic,207,228,227,251
76_jpg.rf.2680abc17bc3c4a11ded767b4c7abb52.jpg,563,537,Microplastic,379,257,400,281
76_jpg.rf.2680abc17bc3c4a11ded767b4c7abb52.jpg,563,537,Microplastic,17,299,42,322
76_jpg.rf.2680abc17bc3c4a11ded767b4c7abb52.jpg,563,537,Microplastic,22,318,43,344
76_jpg.rf.2680abc17bc3c4a11ded767b4c7abb52.jpg,563,537,Microplastic,160,428,185,454
f--23-_jpg.rf.2c8c6fd25357e8c6d3260e03082fb902.jpg,563,537,Microplastic,0,34,56,140
f--23-_jpg.rf.2c8c6fd25357e8c6d3260e03082fb902.jpg,563,537,Microplastic,0,187,29,272
f--23-_jpg.rf.2c8c6fd25357e8c6d3260e03082fb902.jpg,563,537,Microplastic,520,317,562,357
f--23-_jpg.rf.2c8c6fd25357e8c6d3260e03082fb902.jpg,563,537,Microplastic,405,455,471,513
f--23-_jpg.rf.2c8c6fd25357e8c6d3260e03082fb902.jpg,563,537,Microplastic,195,522,271,536
a--81-_jpg.rf.2741d9b9c380afcd2156240db5c84cb4.jpg,563,537,Microplastic,246,181,316,262
a--81-_jpg.rf.2741d9b9c380afcd2156240db5c84cb4.jpg,563,537,Microplastic,364,219,465,311
a--81-_jpg.rf.2741d9b9c380afcd2156240db5c84cb4.jpg,563,537,Microplastic,147,262,220,331
a--81-_jpg.rf.2741d9b9c380afcd2156240db5c84cb4.jpg,563,537,Microplastic,211,314,262,370
a--81-_jpg.rf.2741d9b9c380afcd2156240db5c84cb4.jpg,563,537,Microplastic,381,346,440,412
b--137-_jpg.rf.192f072336c833cd84798f1be25f5621.jpg,563,537,Microplastic,239,0,282,12
b--137-_jpg.rf.192f072336c833cd84798f1be25f5621.jpg,563,537,Microplastic,214,5,246,43
b--137-_jpg.rf.192f072336c833cd84798f1be25f5621.jpg,563,537,Microplastic,318,14,368,45
b--137-_jpg.rf.192f072336c833cd84798f1be25f5621.jpg,563,537,Microplastic,373,12,410,64
b--137-_jpg.rf.192f072336c833cd84798f1be25f5621.jpg,563,537,Microplastic,184,32,202,70
b--137-_jpg.rf.192f072336c833cd84798f1be25f5621.jpg,563,537,Microplastic,90,94,112,127
b--137-_jpg.rf.192f072336c833cd84798f1be25f5621.jpg,563,537,Microplastic,198,84,246,142
b--137-_jpg.rf.192f072336c833cd84798f1be25f5621.jpg,563,537,Microplastic,465,152,496,191
b--137-_jpg.rf.192f072336c833cd84798f1be25f5621.jpg,563,537,Microplastic,70,217,91,241
b--137-_jpg.rf.192f072336c833cd84798f1be25f5621.jpg,563,537,Microplastic,484,210,526,252
b--137-_jpg.rf.192f072336c833cd84798f1be25f5621.jpg,563,537,Microplastic,61,256,89,285
b--137-_jpg.rf.192f072336c833cd84798f1be25f5621.jpg,563,537,Microplastic,301,255,363,329
b--137-_jpg.rf.192f072336c833cd84798f1be25f5621.jpg,563,537,Microplastic,10,279,43,310
b--137-_jpg.rf.192f072336c833cd84798f1be25f5621.jpg,563,537,Microplastic,251,313,279,344
b--137-_jpg.rf.192f072336c833cd84798f1be25f5621.jpg,563,537,Microplastic,37,342,82,385
b--137-_jpg.rf.192f072336c833cd84798f1be25f5621.jpg,563,537,Microplastic,111,352,135,380
b--137-_jpg.rf.192f072336c833cd84798f1be25f5621.jpg,563,537,Microplastic,244,356,268,376
b--137-_jpg.rf.192f072336c833cd84798f1be25f5621.jpg,563,537,Microplastic,191,366,218,396
b--137-_jpg.rf.192f072336c833cd84798f1be25f5621.jpg,563,537,Microplastic,63,398,84,430
b--137-_jpg.rf.192f072336c833cd84798f1be25f5621.jpg,563,537,Microplastic,150,409,179,432
b--137-_jpg.rf.192f072336c833cd84798f1be25f5621.jpg,563,537,Microplastic,0,392,49,458
b--137-_jpg.rf.192f072336c833cd84798f1be25f5621.jpg,563,537,Microplastic,263,463,296,492
b--137-_jpg.rf.192f072336c833cd84798f1be25f5621.jpg,563,537,Microplastic,246,511,275,536
f--92-_jpg.rf.2bb81da983b0e5e9beea3633fbb2edec.jpg,563,537,Microplastic,132,127,165,155
f--92-_jpg.rf.2bb81da983b0e5e9beea3633fbb2edec.jpg,563,537,Microplastic,260,137,318,193
f--92-_jpg.rf.2bb81da983b0e5e9beea3633fbb2edec.jpg,563,537,Microplastic,442,293,503,372
f--92-_jpg.rf.2bb81da983b0e5e9beea3633fbb2edec.jpg,563,537,Microplastic,417,414,498,479
f--92-_jpg.rf.2bb81da983b0e5e9beea3633fbb2edec.jpg,563,537,Microplastic,9,480,59,536
f--66-_jpg.rf.2a381950e452cf44fd2a279ed66bdbff.jpg,563,537,Microplastic,175,0,222,22
f--66-_jpg.rf.2a381950e452cf44fd2a279ed66bdbff.jpg,563,537,Microplastic,257,265,314,317
f--66-_jpg.rf.2a381950e452cf44fd2a279ed66bdbff.jpg,563,537,Microplastic,437,342,481,384
f--66-_jpg.rf.2a381950e452cf44fd2a279ed66bdbff.jpg,563,537,Microplastic,394,414,424,471
f--66-_jpg.rf.2a381950e452cf44fd2a279ed66bdbff.jpg,563,537,Microplastic,121,516,163,536
f--66-_jpg.rf.2a381950e452cf44fd2a279ed66bdbff.jpg,563,537,Microplastic,82,522,124,536
d--23-_jpg.rf.2908633872ad3b5fe524cc540d4f3f2e.jpg,563,537,Microplastic,265,107,361,225
d--23-_jpg.rf.2908633872ad3b5fe524cc540d4f3f2e.jpg,563,537,Microplastic,87,406,196,518
29_jpg.rf.2d7a802a59f28f44700485e2f7ad912b.jpg,563,537,Microplastic,122,170,160,203
29_jpg.rf.2d7a802a59f28f44700485e2f7ad912b.jpg,563,537,Microplastic,166,141,187,164
29_jpg.rf.2d7a802a59f28f44700485e2f7ad912b.jpg,563,537,Microplastic,193,172,207,190
29_jpg.rf.2d7a802a59f28f44700485e2f7ad912b.jpg,563,537,Microplastic,80,145,96,164
29_jpg.rf.2d7a802a59f28f44700485e2f7ad912b.jpg,563,537,Microplastic,34,218,49,233
29_jpg.rf.2d7a802a59f28f44700485e2f7ad912b.jpg,563,537,Microplastic,60,228,69,242
29_jpg.rf.2d7a802a59f28f44700485e2f7ad912b.jpg,563,537,Microplastic,154,231,178,251
29_jpg.rf.2d7a802a59f28f44700485e2f7ad912b.jpg,563,537,Microplastic,263,223,274,238
29_jpg.rf.2d7a802a59f28f44700485e2f7ad912b.jpg,563,537,Microplastic,190,339,218,362
29_jpg.rf.2d7a802a59f28f44700485e2f7ad912b.jpg,563,537,Microplastic,152,355,170,372
29_jpg.rf.2d7a802a59f28f44700485e2f7ad912b.jpg,563,537,Microplastic,82,526,115,536
29_jpg.rf.2d7a802a59f28f44700485e2f7ad912b.jpg,563,537,Microplastic,437,64,457,96
29_jpg.rf.2d7a802a59f28f44700485e2f7ad912b.jpg,563,537,Microplastic,264,57,290,79
29_jpg.rf.2d7a802a59f28f44700485e2f7ad912b.jpg,563,537,Microplastic,344,0,359,17
29_jpg.rf.2d7a802a59f28f44700485e2f7ad912b.jpg,563,537,Microplastic,118,0,139,8
29_jpg.rf.2d7a802a59f28f44700485e2f7ad912b.jpg,563,537,Microplastic,368,158,395,181
d--27-_jpg.rf.2e1b5f94935bfe187979db71d1aece54.jpg,563,537,Microplastic,131,87,252,233
d--27-_jpg.rf.2e1b5f94935bfe187979db71d1aece54.jpg,563,537,Microplastic,427,213,562,332
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3.jpg,563,537,Microplastic,27,0,64,10
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3.jpg,563,537,Microplastic,117,14,145,39
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3.jpg,563,537,Microplastic,172,24,195,54
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3.jpg,563,537,Microplastic,394,122,424,151
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3.jpg,563,537,Microplastic,95,127,129,165
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3.jpg,563,537,Microplastic,457,144,505,194
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3.jpg,563,537,Microplastic,15,177,49,201
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3.jpg,563,537,Microplastic,435,207,457,229
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3.jpg,563,537,Microplastic,64,222,92,243
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3.jpg,563,537,Microplastic,115,247,142,271
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3.jpg,563,537,Microplastic,302,269,329,299
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3.jpg,563,537,Microplastic,194,302,216,336
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3.jpg,563,537,Microplastic,114,304,140,338
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3.jpg,563,537,Microplastic,400,365,419,399
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3.jpg,563,537,Microplastic,265,424,296,461
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3.jpg,563,537,Microplastic,149,439,182,465
a--9-_jpg.rf.21269c8afa43c46b213c4b3e204a17cd.jpg,563,537,Microplastic,106,87,188,154
a--9-_jpg.rf.21269c8afa43c46b213c4b3e204a17cd.jpg,563,537,Microplastic,175,185,256,276
a--9-_jpg.rf.21269c8afa43c46b213c4b3e204a17cd.jpg,563,537,Microplastic,96,366,169,437
a--9-_jpg.rf.21269c8afa43c46b213c4b3e204a17cd.jpg,563,537,Microplastic,282,297,368,341
c--11-_jpg.rf.2cd8dcc35af09768db913115803010e6.jpg,563,537,Microplastic,307,0,344,10
c--11-_jpg.rf.2cd8dcc35af09768db913115803010e6.jpg,563,537,Microplastic,400,30,434,71
c--11-_jpg.rf.2cd8dcc35af09768db913115803010e6.jpg,563,537,Microplastic,118,363,165,397
c--11-_jpg.rf.2cd8dcc35af09768db913115803010e6.jpg,563,537,Microplastic,186,479,214,499
c--11-_jpg.rf.2cd8dcc35af09768db913115803010e6.jpg,563,537,Microplastic,313,512,377,536
a--6-_jpg.rf.2dc4d5f367cf36404e02f3b1f95ced60.jpg,563,537,Microplastic,84,98,176,193
a--6-_jpg.rf.2dc4d5f367cf36404e02f3b1f95ced60.jpg,563,537,Microplastic,93,242,170,303
a--6-_jpg.rf.2dc4d5f367cf36404e02f3b1f95ced60.jpg,563,537,Microplastic,334,281,402,347
a--6-_jpg.rf.2dc4d5f367cf36404e02f3b1f95ced60.jpg,563,537,Microplastic,156,333,238,416
f--121-_jpg.rf.2ca8cbc77f8780f3298f654ec3bbad5d.jpg,563,537,Microplastic,239,0,281,69
f--121-_jpg.rf.2ca8cbc77f8780f3298f654ec3bbad5d.jpg,563,537,Microplastic,489,275,521,343
f--121-_jpg.rf.2ca8cbc77f8780f3298f654ec3bbad5d.jpg,563,537,Microplastic,372,425,450,536
f--121-_jpg.rf.2ca8cbc77f8780f3298f654ec3bbad5d.jpg,563,537,Microplastic,9,490,76,536
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,360,19,411,50
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,215,55,257,92
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,339,67,377,95
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,315,105,359,138
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,424,122,443,157
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,212,127,228,159
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,424,180,457,210
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,34,187,78,224
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,275,199,307,224
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,524,207,551,243
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,484,247,496,287
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,469,260,487,287
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,84,260,107,292
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,284,319,311,345
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,132,338,159,364
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,449,342,468,362
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,27,337,53,376
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,215,354,240,375
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,235,355,256,377
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,52,399,80,446
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,155,427,181,455
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,429,425,461,460
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,8,437,46,470
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,129,450,172,499
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,260,459,285,490
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,14,492,44,518
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,0,512,13,536
b--125-_jpg.rf.2eeb0725f6b0cb2e767ac408cb4b9dfa.jpg,563,537,Microplastic,442,515,470,536
f--39-_jpg.rf.2ec59d11412e285ffea6c5748785e800.jpg,563,537,Microplastic,339,42,399,110
f--39-_jpg.rf.2ec59d11412e285ffea6c5748785e800.jpg,563,537,Microplastic,426,84,471,137
f--39-_jpg.rf.2ec59d11412e285ffea6c5748785e800.jpg,563,537,Microplastic,181,162,306,274
f--39-_jpg.rf.2ec59d11412e285ffea6c5748785e800.jpg,563,537,Microplastic,49,489,124,536
f--88-_jpg.rf.2dc98ecc5bdbfe3962e575b526db410d.jpg,563,537,Microplastic,355,17,379,47
f--88-_jpg.rf.2dc98ecc5bdbfe3962e575b526db410d.jpg,563,537,Microplastic,389,45,436,82
f--88-_jpg.rf.2dc98ecc5bdbfe3962e575b526db410d.jpg,563,537,Microplastic,400,84,470,128
f--88-_jpg.rf.2dc98ecc5bdbfe3962e575b526db410d.jpg,563,537,Microplastic,34,114,103,203
f--88-_jpg.rf.2dc98ecc5bdbfe3962e575b526db410d.jpg,563,537,Microplastic,462,220,522,275
f--88-_jpg.rf.2dc98ecc5bdbfe3962e575b526db410d.jpg,563,537,Microplastic,35,289,64,331
f--88-_jpg.rf.2dc98ecc5bdbfe3962e575b526db410d.jpg,563,537,Microplastic,317,309,352,362
f--88-_jpg.rf.2dc98ecc5bdbfe3962e575b526db410d.jpg,563,537,Microplastic,424,310,484,365
f--88-_jpg.rf.2dc98ecc5bdbfe3962e575b526db410d.jpg,563,537,Microplastic,345,427,418,519
f--88-_jpg.rf.2dc98ecc5bdbfe3962e575b526db410d.jpg,563,537,Microplastic,280,504,359,536
f--88-_jpg.rf.2dc98ecc5bdbfe3962e575b526db410d.jpg,563,537,Microplastic,15,522,35,536
c--146-_jpg.rf.2e8f6a17e7d4277d406b2e1ff57c46c2.jpg,563,537,Microplastic,482,142,529,191
c--146-_jpg.rf.2e8f6a17e7d4277d406b2e1ff57c46c2.jpg,563,537,Microplastic,168,518,218,536
f--70-_jpg.rf.2f832786d273c15379a9e6bcdb3a0b5f.jpg,563,537,Microplastic,44,0,84,14
f--70-_jpg.rf.2f832786d273c15379a9e6bcdb3a0b5f.jpg,563,537,Microplastic,410,15,458,58
f--70-_jpg.rf.2f832786d273c15379a9e6bcdb3a0b5f.jpg,563,537,Microplastic,397,110,433,132
f--70-_jpg.rf.2f832786d273c15379a9e6bcdb3a0b5f.jpg,563,537,Microplastic,279,137,313,180
f--70-_jpg.rf.2f832786d273c15379a9e6bcdb3a0b5f.jpg,563,537,Microplastic,479,232,515,272
f--70-_jpg.rf.2f832786d273c15379a9e6bcdb3a0b5f.jpg,563,537,Microplastic,0,394,16,447
f--70-_jpg.rf.2f832786d273c15379a9e6bcdb3a0b5f.jpg,563,537,Microplastic,354,432,395,503
f--70-_jpg.rf.2f832786d273c15379a9e6bcdb3a0b5f.jpg,563,537,Microplastic,69,460,123,515
f--70-_jpg.rf.2f832786d273c15379a9e6bcdb3a0b5f.jpg,563,537,Microplastic,417,475,442,507
f--70-_jpg.rf.2f832786d273c15379a9e6bcdb3a0b5f.jpg,563,537,Microplastic,254,0,289,25
157_jpg.rf.346be485e8163f4150a6ab9427aac768.jpg,563,537,Microplastic,377,34,461,72
157_jpg.rf.346be485e8163f4150a6ab9427aac768.jpg,563,537,Microplastic,195,87,217,111
157_jpg.rf.346be485e8163f4150a6ab9427aac768.jpg,563,537,Microplastic,215,167,242,192
157_jpg.rf.346be485e8163f4150a6ab9427aac768.jpg,563,537,Microplastic,85,174,116,202
157_jpg.rf.346be485e8163f4150a6ab9427aac768.jpg,563,537,Microplastic,69,235,119,260
157_jpg.rf.346be485e8163f4150a6ab9427aac768.jpg,563,537,Microplastic,499,242,520,275
157_jpg.rf.346be485e8163f4150a6ab9427aac768.jpg,563,537,Microplastic,9,255,31,284
157_jpg.rf.346be485e8163f4150a6ab9427aac768.jpg,563,537,Microplastic,297,265,325,297
157_jpg.rf.346be485e8163f4150a6ab9427aac768.jpg,563,537,Microplastic,75,277,98,298
157_jpg.rf.346be485e8163f4150a6ab9427aac768.jpg,563,537,Microplastic,127,280,160,320
157_jpg.rf.346be485e8163f4150a6ab9427aac768.jpg,563,537,Microplastic,474,345,521,419
157_jpg.rf.346be485e8163f4150a6ab9427aac768.jpg,563,537,Microplastic,100,379,122,403
157_jpg.rf.346be485e8163f4150a6ab9427aac768.jpg,563,537,Microplastic,229,384,266,415
157_jpg.rf.346be485e8163f4150a6ab9427aac768.jpg,563,537,Microplastic,164,400,187,425
157_jpg.rf.346be485e8163f4150a6ab9427aac768.jpg,563,537,Microplastic,424,420,469,472
d--67-_jpg.rf.32b771f2ea71f27dcba75c84b408d632.jpg,563,537,Microplastic,459,0,562,102
d--67-_jpg.rf.32b771f2ea71f27dcba75c84b408d632.jpg,563,537,Microplastic,430,230,562,375
d--67-_jpg.rf.32b771f2ea71f27dcba75c84b408d632.jpg,563,537,Microplastic,266,449,422,536
d--67-_jpg.rf.32b771f2ea71f27dcba75c84b408d632.jpg,563,537,Microplastic,0,346,49,458
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,275,37,297,60
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,219,60,268,120
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,119,94,142,110
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,329,130,351,148
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,55,140,73,162
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,102,175,127,201
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,355,179,377,204
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,122,214,139,242
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,490,244,518,267
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,432,267,454,300
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,279,280,303,304
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,89,302,122,330
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,429,312,444,339
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,222,337,236,360
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,277,337,302,370
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,190,380,213,403
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,342,377,378,419
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,119,482,158,512
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,334,500,357,523
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,282,507,312,536
191_jpg.rf.35076717096fbba567435ea2660d24df.jpg,563,537,Microplastic,325,527,346,536
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,369,9,395,35
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,265,34,286,59
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,97,47,123,71
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,162,42,192,76
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,77,80,99,102
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,162,92,203,121
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,177,155,204,184
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,224,186,256,223
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,302,192,326,219
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,499,220,528,248
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,335,255,362,279
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,2,339,28,361
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,0,392,32,415
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,220,394,253,427
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,249,419,271,449
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,150,457,170,480
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,62,487,103,515
114_jpg.rf.2fbc0ca69bdb966bcc642e80dc195efc.jpg,563,537,Microplastic,209,514,227,536
d--46-_jpg.rf.31a842b5da49a89c847db464d4133082.jpg,563,537,Microplastic,74,0,266,73
d--46-_jpg.rf.31a842b5da49a89c847db464d4133082.jpg,563,537,Microplastic,230,403,458,536
d--46-_jpg.rf.31a842b5da49a89c847db464d4133082.jpg,563,537,Microplastic,461,315,562,409
f--40-_jpg.rf.2fc6725119f97c4f18fa2876f0761a3c.jpg,563,537,Microplastic,184,184,258,236
f--40-_jpg.rf.2fc6725119f97c4f18fa2876f0761a3c.jpg,563,537,Microplastic,344,282,378,334
f--40-_jpg.rf.2fc6725119f97c4f18fa2876f0761a3c.jpg,563,537,Microplastic,320,340,363,376
f--40-_jpg.rf.2fc6725119f97c4f18fa2876f0761a3c.jpg,563,537,Microplastic,124,414,173,457
f--40-_jpg.rf.2fc6725119f97c4f18fa2876f0761a3c.jpg,563,537,Microplastic,35,487,79,536
f--40-_jpg.rf.2fc6725119f97c4f18fa2876f0761a3c.jpg,563,537,Microplastic,322,494,349,531
d--56-_jpg.rf.3164c60863f414f6cedfd7ecd0fa4803.jpg,563,537,Microplastic,0,0,162,208
d--56-_jpg.rf.3164c60863f414f6cedfd7ecd0fa4803.jpg,563,537,Microplastic,343,25,453,159
d--56-_jpg.rf.3164c60863f414f6cedfd7ecd0fa4803.jpg,563,537,Microplastic,379,248,507,347
d--56-_jpg.rf.3164c60863f414f6cedfd7ecd0fa4803.jpg,563,537,Microplastic,435,372,539,448
d--56-_jpg.rf.3164c60863f414f6cedfd7ecd0fa4803.jpg,563,537,Microplastic,337,416,443,504
f--167-_jpg.rf.3649af3ef0b249fec5e0d975163a8cca.jpg,563,537,Microplastic,209,0,267,52
f--167-_jpg.rf.3649af3ef0b249fec5e0d975163a8cca.jpg,563,537,Microplastic,4,220,48,253
f--167-_jpg.rf.3649af3ef0b249fec5e0d975163a8cca.jpg,563,537,Microplastic,262,245,317,297
f--167-_jpg.rf.3649af3ef0b249fec5e0d975163a8cca.jpg,563,537,Microplastic,145,289,172,326
f--167-_jpg.rf.3649af3ef0b249fec5e0d975163a8cca.jpg,563,537,Microplastic,20,514,59,536
f--167-_jpg.rf.3649af3ef0b249fec5e0d975163a8cca.jpg,563,537,Microplastic,152,510,192,536
a--98-_jpg.rf.206f7474b62d37037ee4a4c84b8a0101.jpg,563,537,Microplastic,103,33,174,100
a--98-_jpg.rf.206f7474b62d37037ee4a4c84b8a0101.jpg,563,537,Microplastic,146,214,222,288
a--98-_jpg.rf.206f7474b62d37037ee4a4c84b8a0101.jpg,563,537,Microplastic,310,282,369,358
a--98-_jpg.rf.206f7474b62d37037ee4a4c84b8a0101.jpg,563,537,Microplastic,0,268,57,347
f--133-_jpg.rf.306c671349e42b165ffff007eaac651f.jpg,563,537,Microplastic,215,0,281,29
f--133-_jpg.rf.306c671349e42b165ffff007eaac651f.jpg,563,537,Microplastic,304,0,381,73
f--133-_jpg.rf.306c671349e42b165ffff007eaac651f.jpg,563,537,Microplastic,235,152,298,215
f--133-_jpg.rf.306c671349e42b165ffff007eaac651f.jpg,563,537,Microplastic,110,160,166,221
f--133-_jpg.rf.306c671349e42b165ffff007eaac651f.jpg,563,537,Microplastic,445,249,506,337
f--133-_jpg.rf.306c671349e42b165ffff007eaac651f.jpg,563,537,Microplastic,74,390,107,408
f--133-_jpg.rf.306c671349e42b165ffff007eaac651f.jpg,563,537,Microplastic,315,504,371,536
d--22-_jpg.rf.38a21c4b8630916cd86979c317d891c5.jpg,563,537,Microplastic,99,0,235,29
d--22-_jpg.rf.38a21c4b8630916cd86979c317d891c5.jpg,563,537,Microplastic,0,0,62,151
